intials,b,betas,time,LLF,converged
[0.95725511],0.9927426868029926,[],0.015625,nan,False
[0.95417794],0.9927426868030239,[],0.0,nan,False
[0.97029093],0.9927426868030006,[],0.0,nan,False
[0.91179064],0.9927426868030234,[],0.015625,nan,False
[0.92178478],0.9927426868030239,[],0.0,nan,False
[0.97575534],0.9927426868030239,[],0.0,nan,False
[0.99379358],0.9927426868030239,[],0.015625,nan,False
[0.96005092],0.9927426868027882,[],0.0,nan,False
[0.94978467],0.9927426868030218,[],0.0,nan,False
[0.9301814],0.9927426868030239,[],0.0,nan,False
[0.90722239],0.9927426868030239,[],0.0,nan,False
[0.99474758],0.9927426868030506,[],0.0,nan,False
[0.92723166],0.9927426868033223,[],0.015625,nan,False
[0.91644783],0.9927426868028529,[],0.0,nan,False
[0.96730625],0.9927426868030239,[],0.0,nan,False
[0.90093291],0.9927426868030238,[],0.015625,nan,False
[0.91638104],0.9927426868028595,[],0.0,nan,False
[0.90657287],0.9927426868030239,[],0.0,nan,False
[0.99492166],0.9927426868030932,[],0.0,nan,False
[0.92608681],0.9927426868026384,[],0.0,nan,False
[0.91526847],0.9927426868028537,[],0.0,nan,False
[0.92242253],0.9927426868034487,[],0.0,nan,False
[0.9087099],0.9927426868030164,[],0.0,nan,False
[0.97080089],0.992742686802973,[],0.0,nan,False
[0.91727043],0.9927426868026383,[],0.015625,nan,False
[0.98482144],0.9927426868030239,[],0.0,nan,False
[0.91197571],0.9927426868030236,[],0.0,nan,False
[0.95892116],0.9927426868030403,[],0.0,nan,False
[0.99435381],0.9927426868030259,[],0.0,nan,False
[0.95315533],0.9927426868026207,[],0.0,nan,False
[0.97347463],0.9927426868021318,[],0.0,nan,False
[0.93541733],0.9927426868029675,[],0.0,nan,False
[0.96394737],0.9927426868030239,[],0.015625,nan,False
[0.91107076],0.9927426868030162,[],0.0,nan,False
[0.9950069],0.9927426868031312,[],0.0,nan,False
[0.97053666],0.9927426868029896,[],0.015625,nan,False
[0.98675941],0.9927426868030239,[],0.0,nan,False
[0.93939047],0.9927426868030239,[],0.0,nan,False
[0.93680843],0.9927426868037337,[],0.0,nan,False
[0.9286779],0.9927426868030186,[],0.0,nan,False
[0.9922212],0.9927426868030685,[],0.015625,nan,False
[0.93324194],0.9927426868030204,[],0.015625,nan,False
[0.96681373],0.9927426868030239,[],0.0,nan,False
[0.91204009],0.9927426868030237,[],0.0,nan,False
[0.93723986],0.9927426868030239,[],0.015625,nan,False
[0.93435619],0.9927426868030065,[],0.0,nan,False
[0.98437935],0.9927426868030238,[],0.0,nan,False
[0.9736913],0.9927426868030239,[],0.015625,nan,False
[0.9357543],0.9927426868029461,[],0.0,nan,False
[0.9087502],0.9927426868030169,[],0.0,nan,False
[0.97430549],0.9927426868030239,[],0.015625,nan,False
[0.97929526],0.992742686802988,[],0.0,nan,False
[0.93327742],0.9927426868030201,[],0.0,nan,False
[0.97957189],0.9927426868030051,[],0.015625,nan,False
[0.95053845],0.9927426868030238,[],0.0,nan,False
[0.99191346],0.9927426868030239,[],0.0,nan,False
[0.96300623],0.9927426868030812,[],0.015625,nan,False
[0.99722413],0.992742686803025,[],0.0,nan,False
[0.99775449],0.9927426868030286,[],0.0,nan,False
[0.91107809],0.9927426868030165,[],0.015625,nan,False
[0.91581422],0.9927426868028819,[],0.0,nan,False
[0.92965388],0.9927426868027173,[],0.0,nan,False
[0.96260316],0.9927426868030254,[],0.015625,nan,False
[0.93373955],0.9927426868030162,[],0.0,nan,False
[0.98637146],0.9927426868030239,[],0.0,nan,False
[0.94562385],0.9927426868030239,[],0.015625,nan,False
[0.93426141],0.9927426868030085,[],0.0,nan,False
[0.91213793],0.9927426868030238,[],0.0,nan,False
[0.93937602],0.9927426868030239,[],0.015625,nan,False
[0.92904328],0.9927426868029938,[],0.0,nan,False
[0.98393031],0.9927426868030215,[],0.0,nan,False
[0.90265437],0.9927426868030238,[],0.015625,nan,False
[0.9255189],0.992742686803244,[],0.0,nan,False
[0.99467457],0.9927426868030412,[],0.0,nan,False
[0.91266226],0.9927426868030239,[],0.015625,nan,False
[0.95913454],0.9927426868030264,[],0.0,nan,False
[0.97235115],0.9927426868026853,[],0.0,nan,False
[0.92279751],0.9927426868030554,[],0.015625,nan,False
[0.99182518],0.9927426868030239,[],0.0,nan,False
[0.99142368],0.9927426868030232,[],0.0,nan,False
[0.9458484],0.9927426868030239,[],0.015625,nan,False
[0.97397395],0.9927426868030239,[],0.0,nan,False
[0.94061617],0.9927426868030238,[],0.0,nan,False
[0.9064535],0.9927426868030239,[],0.015625,nan,False
[0.98673642],0.9927426868030239,[],0.0,nan,False
[0.99095912],0.9927426868029829,[],0.0,nan,False
[0.94263506],0.9927426868030016,[],0.0,nan,False
[0.92157612],0.9927426868030236,[],0.0,nan,False
[0.90666566],0.9927426868030239,[],0.0,nan,False
[0.9417832],0.992742686803021,[],0.0,nan,False
[0.92490647],0.9927426868030239,[],0.0,nan,False
[0.92664247],0.9927426868030252,[],0.0,nan,False
[0.92924073],0.9927426868029556,[],0.0,nan,False
[0.90780073],0.9927426868030239,[],0.0,nan,False
[0.94137481],0.992742686803023,[],0.0,nan,False
[0.91590316],0.9927426868028818,[],0.0,nan,False
[0.9443074],0.9927426868026724,[],0.0,nan,False
[0.96624405],0.9927426868021685,[],0.0,nan,False
[0.9421104],0.9927426868030172,[],0.0,nan,False
[0.98433305],0.9927426868030238,[],0.0,nan,False
