intials,b,betas,time,LLF,converged
[0.01474263 0.08639131],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.01930268 0.04826666],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.0436508 0.0773186],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.00525572 0.00406405],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.08240088 0.07341148],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.06733664 0.02751041],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.07488565 0.00181003],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.02387364 0.01212024],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.04754793 0.04730247],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.07408385 0.06674516],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.05908371 0.01710284],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.03465611 0.03085767],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.08250342 0.07120993],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.02844333 0.05592089],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.04581345 0.03154581],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.04040925 0.02203155],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.09398655 0.06149592],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.05201588 0.04984959],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.06220664 0.00162862],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.05725178 0.0122905 ],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.03176686 0.08400448],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.06203414 0.07147437],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.01835193 0.03296487],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.00965557 0.01041772],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.04615186 0.07158247],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.06921078 0.02709166],0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
[0.06843778 0.03298563],0.052238926,[0.2753168],0,-35.54277231,TRUE
,,,0.0159375,,93
