intials,b,betas,time,LLF,converged
[0.01216349 0.03192966 0.01540684],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.04450409 0.01943938 0.08164482],0.044504086,[0.01943938 0.08164482],0.046875,-38.17891568,FALSE
[0.02015118 0.09274953 0.0538937 ],-2400.065156,[-1.4162752  -0.49942866],0.15625,nan,FALSE
[0.05887224 0.0393931  0.04138432],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.03320135 0.06538084 0.04252348],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.0429589  0.07660563 0.01977898],0.042958899,[0.07660563 0.01977898],0.046875,-38.29175615,FALSE
[0.08633585 0.07233626 0.02074651],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.03553051 0.01281332 0.01030243],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.09790692 0.03330884 0.02468269],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.01813865 0.00052405 0.02302158],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.00137165 0.04749206 0.07867064],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.05451411 0.02675151 0.09255594],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.01540227 0.03742959 0.00572198],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.0037138  0.05469375 0.06204916],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.01940887 0.04020316 0.08725699],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.0488976  0.05837878 0.0112333 ],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.0959303  0.06171782 0.04488066],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.07436153 0.02964276 0.02551339],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.03986296 0.08294744 0.00761357],0.039862964,[0.08294744 0.00761357],0.046875,-38.58295304,FALSE
[0.06497094 0.04160316 0.05457625],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.04745505 0.07478674 0.0004885 ],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.05068181 0.04970538 0.09021638],0.050681814,[0.04970538 0.09021638],0.03125,-36.83986282,FALSE
[0.05849315 0.02852617 0.04280139],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.09962556 0.09172591 0.0551827 ],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.04436425 0.08130366 0.05456386],0.044364251,[0.08130366 0.05456386],0.046875,-37.07703556,FALSE
[0.09888697 0.06453481 0.06708507],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.05136212 0.06484956 0.09583555],0.051362123,[0.06484956 0.09583555],0.03125,-36.2202081,FALSE
[0.04056077 0.04325669 0.08517676],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.07524927 0.0799303  0.03841686],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.02763749 0.0215572  0.01846734],0.027637494,[0.0215572  0.01846734],0.046875,-40.17502549,FALSE
[0.07159042 0.08991746 0.02395436],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.03135645 0.07108498 0.06351396],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.04632706 0.02360938 0.09649607],0.046327063,[0.02360938 0.09649607],0.03125,-37.63219723,FALSE
[0.03989369 0.09132098 0.06454244],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.00989582 0.09515534 0.02584281],-1978.754139,[-1.39279206 -0.49831284],0.15625,nan,FALSE
[0.02180972 0.06195338 0.01274463],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.08559842 0.0938938  0.0325337 ],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.01339425 0.07186189 0.00632433],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.00013044 0.04046196 0.00780232],-2302.044281,[-1.41123092 -0.49919041],0.15625,nan,FALSE
[0.01028636 0.07238028 0.05213266],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.09752976 0.0342681  0.03424362],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.01300363 0.07788919 0.01945305],0.037806346,[0.28647548 0.24437055],0.046875,-30.07963349,TRUE
[0.02443338 0.00896349 0.01174686],0.024433384,[0.00896349 0.01174686],0.046875,-40.83043456,FALSE
,,,0.0534375,,78
