intials,b,betas,time,LLF,converged
[0.04936831 0.04266669 0.0407361 ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.0335011  0.0871556  0.09583433],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.04580408 0.08633178 0.01893717],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.09381163 0.02523762 0.0043018 ],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.01514956 0.05523993 0.00450854],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04578152 0.09776292 0.09900164],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02970503 0.00758178 0.04530793],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09284748 0.02252769 0.07387803],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.00807958 0.05756018 0.05190297],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07851379 0.0625591  0.04093956],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04399459 0.07351173 0.08939153],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.01581702 0.01813087 0.03115751],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.08874846 0.03625795 0.00633038],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.09829973 0.06241924 0.03283853],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.03825695 0.08913807 0.02924491],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.08380296 0.01005373 0.06569058],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.04292728 0.06663453 0.06231956],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.0714046  0.04460897 0.06174479],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.05241906 0.05512577 0.09530345],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02902237 0.05610525 0.03134969],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07498788 0.09935354 0.013863  ],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.01637669 0.05235355 0.01216555],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.02417269 0.06480264 0.02958084],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.05633973 0.0148015  0.09146735],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.093864   0.05161094 0.07793155],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.07470385 0.04187107 0.01537051],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.03444546 0.04415869 0.00394208],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
[0.09550917 0.01191607 0.00741063],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.08581273 0.02097948 0.04019668],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.06887623 0.08411543 0.04065962],0.074771882,[0.06552505 0.05366129],0.015625,-23.26950772,TRUE
[0.08808309 0.08418915 0.05446089],0.074771882,[0.06552505 0.05366129],0.03125,-23.26950772,TRUE
