b,betas,time,LLF,converged
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.046875,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.046875,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.046875,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.046875,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
0.033350381,[-1.14720903  0.64177581],0.03125,-41.13861089,FALSE
