b,betas,time,LLF,converged
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.046875,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
0.052238926,[0.2753168],0.03125,-35.54277231,TRUE
0.052238926,[0.2753168],0.015625,-35.54277231,TRUE
