b,betas,time,LLF,converged
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.078125,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.109375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.078125,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.078125,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.078125,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.078125,-28.40418701,TRUE
0.026191997,[0.21774224 0.03132722 0.17702043],0.09375,-28.40418701,TRUE
