b,betas,time,LLF,converged
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.03125,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.03125,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.03125,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.03125,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.03125,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.03125,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
0.994157402,[0.09912728],0.015625,-33.96680515,FALSE
