b,betas,time,LLF,converged
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
0.087561395,[0.04665037],0.015625,-28.9563582,FALSE
0.087561395,[0.04665037],0.03125,-28.9563582,FALSE
