b,betas,time,LLF,converged
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
0.254791202,[],0.015625,-31.03213197,FALSE
0.254791202,[],0,-31.03213197,FALSE
,,0.00515625,,0
