b,betas,time,LLF,converged
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.015625,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
0.145930366,[0.19464278],0.03125,-32.61051147,FALSE
,,0.028125,,0
