intials,b,betas,time,LLF,converged
[0.0389894  0.03914666 0.09762237 0.08608377],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.04826153 0.03451371 0.02512711 0.00041803],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.05981733 0.01555225 0.06357562 0.08261452],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.01273108 0.09477417 0.08188092 0.06122176],0.069363787,[-0.03643947  0.04664847  0.13732605],0.0625,-23.00672947,TRUE
[0.0187192  0.09295728 0.08227675 0.02768291],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.09972673 0.04288911 0.03036916 0.09661384],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.04390961 0.07394292 0.0561224  0.07137519],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.03929358 0.03813079 0.06106889 0.03368333],0.069363787,[-0.03643947  0.04664847  0.13732605],0.0625,-23.00672947,TRUE
[0.00816757 0.0229675  0.09078994 0.09973141],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.03708378 0.07212796 0.08159226 0.07729398],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.05036975 0.05974273 0.00623184 0.08269393],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.06836507 0.06277041 0.06672845 0.00518438],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.09420685 0.0414779  0.06157293 0.03316356],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.07949701 0.07940242 0.00229644 0.04166633],0.069363787,[-0.03643947  0.04664847  0.13732605],0.0625,-23.00672947,TRUE
[0.06012869 0.0125728  0.09214471 0.09372518],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.02420612 0.00687509 0.00842365 0.02645132],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.03849716 0.04835902 0.0277619  0.01595167],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.04674611 0.08556913 0.09956695 0.09720879],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.03301805 0.02645788 0.07119243 0.05705372],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.01785834 0.06518187 0.05941665 0.05476219],0.069363787,[-0.03643947  0.04664847  0.13732605],0.0625,-23.00672947,TRUE
[0.06772688 0.00625878 0.08457202 0.0398465 ],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
[0.03004535 0.06202901 0.03663255 0.01708313],0.069363787,[-0.03643947  0.04664847  0.13732605],0.046875,-23.00672947,TRUE
,,,0.0484375,,99
