intials,b,betas,time,LLF,converged
[5.08517219e-05 3.78611942e-02],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.01180962 0.06199507],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.08362373 0.06053228],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.04515196 0.0019605 ],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.05261992 0.09219119],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.06723474 0.04806004],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.08202833 0.04910824],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.0627621  0.04433699],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.01267772 0.07139309],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.08474458 0.039604  ],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.09542234 0.08062601],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.08267984 0.04418752],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.09832248 0.07923017],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.06776514 0.08622248],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.09768333 0.0826863 ],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.00691368 0.05307266],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.05942152 0.06028051],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.06891387 0.03316844],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.06763899 0.04146612],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.02978842 0.08783483],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.00735918 0.07844375],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.01475906 0.013843  ],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.09237431 0.0989812 ],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.06633081 0.019006  ],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.06141049 0.0517119 ],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.09763765 0.03984119],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.03288212 0.06643817],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.08424792 0.0182073 ],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.03871685 0.07899891],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.00573804 0.08545893],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.01093008 0.08656504],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.05033752 0.00030809],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.00788225 0.07460858],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.0401186  0.06453014],0.059768101,[0.28368348],0.03125,-36.1263529,TRUE
[0.0168044  0.00857435],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
[0.06417143 0.0304003 ],0.059768101,[0.28368348],0.015625,-36.1263529,TRUE
,,,0.02125,,100
