intials,b,betas,time,LLF,converged
[0.06633905 0.01726494],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.02119348 0.03212605],0.021193481,[0.03212605],0,-30.97217186,FALSE
[0.02703464 0.09257064],0.02703464,[0.09257064],0,-29.74132811,FALSE
[0.02650901 0.09127414],0.026509007,[0.09127414],0.015625,-29.79437395,FALSE
[0.08423513 0.09741138],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.06867849 0.08077031],0.077121316,[0.35000826],0,-24.32516162,TRUE
[0.07836642 0.06803349],0.077121316,[0.35000826],0,-24.32516162,TRUE
[0.00053053 0.05859162],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.03907963 0.03730059],0.039079634,[0.03730059],0.015625,-29.92419987,FALSE
[0.04124308 0.07949548],0.041243079,[0.07949548],0,-29.0521897,FALSE
[0.07393711 0.04890175],0.077121316,[0.35000826],0,-24.32516162,TRUE
[0.09789225 0.04866051],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.04010257 0.06383568],0.040102575,[0.06383568],0.015625,-29.3828654,FALSE
[0.012615   0.01715105],0.012615004,[0.01715105],0,-31.71990971,FALSE
[0.07990717 0.04683976],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.07843862 0.01350352],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.03764687 0.07678609],0.037646872,[0.07678609],0.015625,-29.29668903,FALSE
[0.05230246 0.08365704],0.077121316,[0.35000826],0,-24.32516162,TRUE
[0.09997757 0.08726233],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.08806309 0.09233729],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.05418003 0.04753622],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.02590434 0.07432161],0.025904336,[0.07432161],0,-30.05618503,FALSE
[0.07128989 0.04448956],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.08740447 0.05070703],0.077121316,[0.35000826],0.015625,-24.32516162,TRUE
[0.02570068 0.05814763],0.025700684,[0.05814763],0.015625,-30.29925845,FALSE
,,,0.01125,,66
